dt,"[7731] Penn Pavilion, Student Affairs"
2019-08-08,195562.52894940999
2019-08-09,188306.66984016998
2019-08-10,200575.92972675996
2019-08-11,210532.56967774
2019-08-12,218061.91965429002
2019-08-13,197657.92055058
2019-08-14,216157.55043211993
2019-08-15,226986.97044412003
2019-08-16,219037.48999196998
2019-08-17,225959.78957388
2019-08-18,225079.86974037997
2019-08-19,198545.99056492996
2019-08-20,215378.46964997007
2019-08-21,202158.08025687997
2019-08-22,215458.18996935006
2019-08-23,235750.79073778
2019-08-24,258827.41083251996
2019-08-25,265141.96005963
2019-08-26,264547.5416675799
2019-08-27,238750.52990291
2019-08-28,234579.23012057002
2019-08-29,242958.61904604995
2019-08-30,260307.77029609008
2019-08-31,255225.19919534994
2019-09-01,232069.51933422
2019-09-02,227421.53947833995
2019-09-03,245620.73097685998
2019-09-04,217546.75031317005
2019-09-05,261871.63043266998
2019-09-06,244236.00093715003
2019-09-07,232912.28952539994
2019-09-08,219599.80005334003
2019-09-09,211319.57027654
2019-09-10,232602.8302917
2019-09-11,235988.96927533988
2019-09-12,169035.50005394997
2019-09-13,237500.66988512993
2019-09-14,260731.55076655003
2019-09-15,245947.72899614996
2019-09-16,218796.82049877004
2019-09-17,224407.51015046003
2019-09-18,223774.44943731994
2019-09-19,242321.53974236996
2019-09-20,256509.71836461
2019-09-21,252530.08038852995
2019-09-22,226386.69053906997
2019-09-23,218911.19898119004
2019-09-24,232800.4195711299
2019-09-25,216161.81020159007
2019-09-26,226822.06008998002
2019-09-27,172652.81951205997
2019-09-28,313279.59914992005
2019-09-29,239043.32957645002
2019-09-30,191853.31921800997
2019-10-01,218314.72010484
2019-10-02,208280.54033042
2019-10-03,195401.42101765997
2019-10-04,190660.28950303
2019-10-05,200261.25019725997
2019-10-06,280525.02052632015
2019-10-07,243163.99920781996
2019-10-08,261164.56060494995
2019-10-09,251702.73112661004
2019-10-10,240533.48896815005
2019-10-11,246457.69032747005
2019-10-12,242509.23003222997
2019-10-13,244690.46955214997
2019-10-14,252490.70929893
2019-10-15,293278.76028307993
2019-10-16,303166.34050864005
2019-10-17,361861.55881623
2019-10-18,318954.8116711701
2019-10-19,402014.21032848995
2019-10-20,299098.6400171098
2019-10-21,310037.15180665
2019-10-22,298020.73913886
2019-10-23,299617.5698600399
2019-10-24,398627.98993710004
2019-10-25,273395.02154663997
2019-10-26,271544.90008846
2019-10-27,267875.8086220399
2019-10-28,228570.58034951997
2019-10-29,279686.97038134997
2019-10-30,260500.81915995997
2019-10-31,232291.42061794997
2019-11-01,324508.96971588006
2019-11-02,346847.8602730501
2019-11-03,367289.9648770298
2019-11-04,368699.93812433
2019-11-05,287723.94107433007
2019-11-06,282016.08143386006
2019-11-07,265158.30902083
2019-11-08,294019.8407145699
2019-11-09,386981.2008932
2019-11-10,379834.5299064699
2019-11-11,308720.80029806006
2019-11-12,348596.08847478015
2019-11-13,510677.2485581999
2019-11-14,470961.12035770016
2019-11-15,448037.83917553007
2019-11-16,441154.28984418
2019-11-17,469291.9387832998
2019-11-18,450790.93120633013
2019-11-19,398709.12121803017
2019-11-20,383666.38911789
2019-11-21,336700.89974636
2019-11-22,296904.11171292
2019-11-23,319245.1180270299
2019-11-24,335665.33078503987
2019-11-25,384665.3597410601
2019-11-26,380599.27961734013
2019-11-27,306807.3121431801
2019-11-28,364026.1499817901
2019-11-29,350598.5798164698
2019-11-30,313405.62952255
2019-12-01,335915.54985017
2019-12-02,365382.28183562995
2019-12-03,403642.03980470006
2019-12-04,372899.46886425
2019-12-05,390241.87983826007
2019-12-06,407633.91161575995
2019-12-07,355531.7316818799
2019-12-08,443466.8417473499
2019-12-09,378134.51020993997
2019-12-10,285167.8180857301
2019-12-11,395222.3390578301
2019-12-12,465993.58986520005
2019-12-13,396916.45858718996
2019-12-14,382678.70937192
2019-12-15,404695.77968708
2019-12-16,349514.0588082399
2019-12-17,296713.32220117
2019-12-18,488123.78859536
2019-12-19,504835.4070897399
2019-12-20,687913.8028253998
2019-12-21,627016.7606401
2019-12-22,684758.0498531999
2019-12-23,629839.9299072999
2019-12-24,454758.1501654403
2019-12-25,557949.7283547901
2019-12-26,521746.28060210013
2019-12-27,487336.0810956498
2019-12-28,356636.71885391994
2019-12-29,320876.31263924
2019-12-30,259417.36021200995
2019-12-31,0.0
2020-01-01,384237.84809890005
2020-01-02,374304.83938764
2020-01-03,346187.2817414402
2020-01-04,309903.5793166399
2020-01-05,423551.12158800004
2020-01-06,351362.8294957401
2020-01-07,370998.8889459
2020-01-08,413718.08115920005
2020-01-09,374329.4206984002
2020-01-10,421372.30025110004
2020-01-11,249089.3492806
2020-01-12,222390.58979809994
2020-01-13,260378.6204433
2020-01-14,260071.0302642
2020-01-15,263478.54012273
2020-01-16,332621.5795333002
2020-01-17,629465.9689844997
2020-01-18,564133.4917935
2020-01-19,558317.9906898998
2020-01-20,692144.3072563002
2020-01-21,743065.8100171002
2020-01-22,699332.2597464999
2020-01-23,500468.34309533
2020-01-24,572239.2008859
2020-01-25,320776.78001676995
2020-01-26,587569.6308676999
2020-01-27,389954.1991136001
2020-01-28,477676.9815181001
2020-01-29,447329.59006819996
2020-01-30,584030.5587963001
2020-01-31,606161.5083484001
2020-02-01,434729.9811994998
2020-02-02,443087.5790691998
2020-02-03,286577.77876609995
2020-02-04,190690.85023303994
2020-02-05,225628.33056985014
2020-02-06,294933.5702449201
2020-02-07,350784.03915885004
2020-02-08,444482.21026945993
2020-02-09,393678.31968274
2020-02-10,344164.95975305996
2020-02-11,241572.6694586401
2020-02-12,316207.48066529003
2020-02-13,350150.42016793997
2020-02-14,536767.5119924
2020-02-15,469549.24889634
2020-02-16,380754.28018659004
2020-02-17,320915.3505956
2020-02-18,492514.76951669995
2020-02-19,384401.9801276399
2020-02-20,646346.2490866
2020-02-21,519370.1588779
2020-02-22,530102.579571
2020-02-23,429465.6909659001
2020-02-24,331947.8009777001
2020-02-25,304741.8000306
2020-02-26,326819.14088599983
2020-02-27,528813.4095637002
2020-02-28,441381.08969779994
2020-02-29,329151.32090318995
2020-03-01,395328.86066584004
2020-03-02,283694.74991918006
2020-03-03,226561.12000482
2020-03-04,313249.23105652
2020-03-05,318877.46837272984
2020-03-06,445851.5767709198
2020-03-07,332253.6193038701
2020-03-08,296234.98862469994
2020-03-09,249434.23146896003
2020-03-10,192638.14933314003
2020-03-11,165185.93975546001
2020-03-12,238685.25019258005
2020-03-13,167543.06024724004
2020-03-14,237253.38977689002
2020-03-15,205155.6793684799
2020-03-16,151660.36001009998
2020-03-17,73909.31019217006
2020-03-18,37523.42001357999
2020-03-19,15037.159999680001
2020-03-20,4095.2300071999994
2020-03-21,5173.379965771999
2020-03-22,172740.5703557899
2020-03-23,169353.15052659996
2020-03-24,127016.26943980003
2020-03-25,60246.65015401999
2020-03-26,267550.00984178006
2020-03-27,44531.48001077001
2020-03-28,6110.129990615
2020-03-29,1951.1299942880003
2020-03-30,9273.220006692996
2020-03-31,65307.490192450015
2020-04-01,129566.01009179
2020-04-02,72985.80977272999
2020-04-03,68671.12976524999
2020-04-04,231641.33150664103
2020-04-05,349392.91744675
2020-04-06,229855.99064902996
2020-04-07,198534.60856177995
2020-04-08,110366.33984625
2020-04-09,116977.97011879
2020-04-10,143472.13984462
2020-04-11,201641.81969286
2020-04-12,156679.56038967
2020-04-13,105930.70000777002
2020-04-14,118086.88003884001
2020-04-15,174181.60065862
2020-04-16,154277.79037939006
2020-04-17,145480.36044113006
2020-04-18,120037.74046993999
2020-04-19,190228.96962474997
2020-04-20,133722.96029663
2020-04-21,155837.98018410007
2020-04-22,132113.99958076997
2020-04-23,127753.63994319
2020-04-24,104222.92994629999
2020-04-25,117749.07012618997
2020-04-26,137490.5299383
2020-04-27,155520.52071133
2020-04-28,173922.31062429008
2020-04-29,127624.25994212
2020-04-30,105860.94989315003
2020-05-01,120164.00054967997
2020-05-02,122230.82996524998
2020-05-03,116931.33990393003
2020-05-04,98380.16019698002
2020-05-05,103426.80964783
2020-05-06,113626.57983500001
2020-05-07,161259.04006483
2020-05-08,161207.82045400998
2020-05-09,184293.44056286005
2020-05-10,183847.59083452998
2020-05-11,139783.82028987003
2020-05-12,182133.67894445
2020-05-13,165922.16109167997
2020-05-14,114800.45036830999
2020-05-15,108720.85051419
2020-05-16,102859.55978223997
2020-05-17,101614.12030638999
2020-05-18,102550.04990453999
2020-05-19,121548.99983143
2020-05-20,152333.02940067003
2020-05-21,113533.61945502
2020-05-22,111189.17988661001
2020-05-23,109070.57010974997
2020-05-24,100391.56078445999
2020-05-25,104564.24948385
2020-05-26,101371.79013103002
2020-05-27,108912.80990607996
2020-05-28,110879.10997431002
2020-05-29,110933.89007398
2020-05-30,115513.48970832002
2020-05-31,113330.62059483999
2020-06-01,131219.83922658
2020-06-02,139711.53983447
2020-06-03,99431.5893376
2020-06-04,95216.21000540999
2020-06-05,101509.70033623997
2020-06-06,100306.21006368002
2020-06-07,97336.93983739999
2020-06-08,105825.22961821
2020-06-09,100804.88028683998
2020-06-10,94678.53996334002
2020-06-11,96697.70985051001
2020-06-12,103845.04988119999
2020-06-13,110831.29026331997
2020-06-14,120149.78981479
2020-06-15,2406.0
