dt,"[7731] Penn Pavilion, Student Affairs"
11/16/2019,7793.0
11/17/2019,8145.830078
11/18/2019,8127.580078
11/19/2019,7160.100098000001
11/20/2019,6908.939941
11/21/2019,6046.049805
11/22/2019,5568.930176
11/23/2019,6227.290039
11/24/2019,6680.299805
11/25/2019,6725.049805
11/26/2019,6583.799805
11/27/2019,6036.240234000001
11/28/2019,6861.560059
11/29/2019,6615.609863000001
11/30/2019,6405.75
12/1/2019,6558.330078
12/2/2019,7330.25
12/3/2019,7516.339844
12/4/2019,7048.72998
12/5/2019,7519.669922
12/6/2019,7585.910156
12/7/2019,7278.220215
12/8/2019,7972.970215
12/9/2019,6439.97998
12/10/2019,5577.359863000001
12/11/2019,7927.200195
12/12/2019,8762.599609
12/13/2019,7802.919922
12/14/2019,7307.0
12/15/2019,7426.370117
12/16/2019,5944.370117
12/17/2019,6211.540039
12/18/2019,8872.139648
12/19/2019,10969.09961
12/20/2019,12306.2998
12/21/2019,12027.09961
12/22/2019,12704.7002
12/23/2019,11559.7002
12/24/2019,8068.709961
12/25/2019,10163.2998
12/26/2019,9035.849609
12/27/2019,8291.290039
12/28/2019,6480.319824
12/29/2019,5923.330078
12/30/2019,5130.97998
1/1/2020,7323.080078
1/2/2020,7152.459961
1/3/2020,6700.620117
1/4/2020,6456.330078
1/5/2020,7957.02002
1/6/2020,6756.439941
1/7/2020,7459.970215
1/8/2020,7560.029785
1/9/2020,7093.040039
1/10/2020,6751.580078
1/11/2020,4677.490234000001
1/12/2020,4085.219971
1/13/2020,5309.25
1/14/2020,5347.609863000001
1/15/2020,4753.819824
1/16/2020,7294.080078
1/17/2020,11768.59961
1/18/2020,10054.62012
1/19/2020,10554.87012
1/20/2020,13289.33008
1/21/2020,14216.66016
1/22/2020,11988.58008
1/23/2020,10000.030270000001
1/24/2020,8947.75
1/25/2020,6882.149901999999
1/26/2020,9983.69043
1/27/2020,7729.569823999999
1/28/2020,8329.69043
1/29/2020,8915.589844
1/30/2020,10507.67969
1/31/2020,11125.87012
2/1/2020,8488.200195
2/2/2020,7382.669922
2/3/2020,4781.27002
2/4/2020,3603.6298829999996
2/5/2020,4625.580078
2/6/2020,6055.549805
2/7/2020,7649.120117
2/8/2020,8615.709961
2/9/2020,7012.060059
2/10/2020,5989.700195
2/11/2020,4626.069824
2/12/2020,6491.970215
2/13/2020,6864.830078
2/14/2020,9387.410156
2/15/2020,8514.580078
2/16/2020,7121.029785
2/17/2020,6241.22998
2/18/2020,8318.230469
2/19/2020,8090.350098000001
2/20/2020,7938.265966600001
2/21/2020,11284.26953
2/22/2020,9623.370117
2/23/2020,7214.169922
2/24/2020,6988.359863
2/25/2020,5987.069824
2/26/2020,6139.169922
2/27/2020,9548.019531
2/28/2020,7586.299805
2/29/2020,6262.47998
3/1/2020,6714.330078
3/2/2020,4734.459961
3/3/2020,4861.560059
3/4/2020,5619.930176
3/5/2020,6276.629883
3/6/2020,7875.419922
3/7/2020,6235.77002
3/8/2020,5095.540039
3/9/2020,4247.189941
3/10/2020,3558.7700200000004
3/11/2020,2626.659912
3/12/2020,3903.850098
3/13/2020,3049.719971
3/14/2020,4038.330078
3/15/2020,4179.899902
3/16/2020,2217.1201170000004
3/17/2020,903.7000122000002
3/18/2020,519.4400024
3/19/2020,246.88000490000002
3/20/2020,71.16000366
3/21/2020,521.4899902
3/22/2020,2347.439941
3/23/2020,2174.780029
3/24/2020,1667.25
3/25/2020,1139.199951
3/26/2020,3264.26001
3/27/2020,559.6900024
3/28/2020,101.30999759999999
3/29/2020,40.16999817
3/30/2020,161.91999819999998
3/31/2020,974.1199951
4/1/2020,1794.640015
4/2/2020,898.8900146
4/3/2020,935.0100097999999
4/4/2020,4128.72998
4/5/2020,5805.790039
4/6/2020,4008.3400880000004
4/7/2020,3397.4499509999996
4/8/2020,2095.050049
4/9/2020,2158.899902
4/10/2020,3035.449951
4/11/2020,3505.98999
4/12/2020,2671.77002
4/13/2020,2004.369995
4/14/2020,2184.110107
4/15/2020,3388.360107
4/16/2020,2787.830078
4/17/2020,2569.080078
4/18/2020,2438.100098
4/19/2020,3122.530029
4/20/2020,2668.800049
4/21/2020,2702.139893
4/22/2020,2439.1298829999996
4/23/2020,2368.080078
4/24/2020,1981.219971
4/25/2020,2400.639893
4/26/2020,2444.080078
4/27/2020,2946.02002
4/28/2020,2966.550049
4/29/2020,2263.219971
4/30/2020,2016.319946
5/1/2020,2361.959961
5/2/2020,2243.77002
5/3/2020,2069.699951
5/4/2020,1888.869995
5/5/2020,1939.699951
5/6/2020,2190.699951
5/7/2020,2767.840088
5/8/2020,2953.600098
5/9/2020,3387.040039
5/10/2020,3096.580078
5/11/2020,2611.25
5/12/2020,3205.6298829999996
5/13/2020,2953.209961
5/14/2020,2105.389893
5/15/2020,2032.7600100000002
5/16/2020,1923.7600100000002
5/17/2020,1873.27002
5/18/2020,1936.530029
5/19/2020,2356.199951
5/20/2020,2982.22998
5/21/2020,2088.6509887
5/22/2020,2087.659912
5/23/2020,2002.839966
5/24/2020,1867.660034
5/25/2020,1964.6500239999998
5/26/2020,1891.709961
5/27/2020,2046.449951
5/28/2020,2295.840088
5/29/2020,2367.669922
5/30/2020,2327.149902
5/31/2020,2376.199951
6/1/2020,2655.449951
6/2/2020,2585.969971
6/3/2020,2006.969971
6/4/2020,1959.119995
6/5/2020,2098.610107
6/6/2020,2064.850098
6/7/2020,2038.050049
6/8/2020,2156.790039
6/9/2020,2053.97998
6/10/2020,1961.050049
6/11/2020,2070.679932
6/12/2020,2197.1298829999996
6/13/2020,2242.98999
6/14/2020,2406.0
